date,ipbuseq_pce_ratio,ipbuseq_pce_ratio_ma6,ipbuseq_pce_ratio_yoy_pct,ipbuseq_pce_ratio_zscore24,nasdaq_gold_ratio,nasdaq_gold_ratio_ma6,nasdaq_gold_ratio_yoy_pct,nasdaq_gold_ratio_zscore24,ussthpi_gold_ratio,ussthpi_gold_ratio_ma6,ussthpi_gold_ratio_yoy_pct,ussthpi_gold_ratio_zscore24,y_crisis_t_plus_18m
2003-08-01,0.009608486901593204,0.009751266185704635,-5.884887685425522,-1.6434119423759537,4.7992661408251465,4.469012620441746,12.179047353216088,-0.1851625065693541,0.8057229473809048,0.8189444475692764,-8.583833518632012,-1.1533286063884456,0
2003-09-01,0.009714198403300355,0.00972029377874851,-5.127059915866516,-1.3542799295202126,4.897853627458188,4.624870560549103,24.941230792786495,-0.06826944546043404,0.7720821403281919,0.8097742683928293,-10.315460151533262,-1.6524575107324488,0
2003-10-01,0.009673221140402167,0.009701294647532764,-4.728283306109815,-1.3940154123962476,5.0297447206935955,4.746470110331155,28.20685549663995,0.0889396000724031,0.7792673915338328,0.7960267175333281,-10.631132317519775,-1.3800126679167037,0
2003-11-01,0.009768813268371495,0.00970272492144408,-3.7713231193464813,-0.9934065927525266,4.970030870821741,4.8600277394906914,12.534936800840303,0.11156217946948599,0.7612782436972634,0.7897057314397374,-12.357550345846713,-1.6043150794296284,0
2003-12-01,0.009712932682632321,0.00969845622530393,-2.5175538725542235,-1.1170320344844413,4.801225649689723,4.897781867054833,14.884520734486362,0.04586121292223942,0.7332050629925323,0.7782762197681543,-12.543420236288005,-1.9904811664110384,0
2004-01-01,0.009658640456594772,0.009689382142149053,-3.1310025197582747,-1.2327350480808987,5.065813895038038,4.927322484087738,30.023066735155425,0.5534827728121636,0.7248397730238673,0.7627325931594321,-7.417732717160874,-1.9757689201059816,0
2004-02-01,0.009742525247500125,0.009711721866466872,-2.2085120157234517,-0.8372871587104502,5.059148421837793,4.9706361975898465,38.415425858629426,0.6648159047237463,0.7468257927902562,0.7529164007276573,-4.435156725513023,-1.4159150364876996,0
2004-03-01,0.009659122339111967,0.009702542522435473,-2.4334313804414864,-1.0953021861614936,4.86790014391649,4.965643950332897,22.84282912016402,0.5556106112269796,0.7495485659437985,0.7491608049969251,-9.37665916421323,-1.27036585426884,0
2004-04-01,0.009658044701006513,0.009700013115869531,-1.3197954111198174,-1.0145202514225646,5.00640376172291,4.961753790504449,16.424002956459958,0.9988637790157493,0.7619401874721023,0.7462729376533033,-11.582500362577509,-0.9450730506584626,0
2004-05-01,0.009659609857518498,0.009681812547394033,-1.030936265163629,-0.9398206307280917,5.029502656476774,4.971665754780288,17.27376909362277,1.106203362995182,0.8107791202749498,0.7545230837495844,1.448310781114337,0.09500967752981032,0
2004-06-01,0.009673923703049916,0.009675311050796965,-0.6635606998353749,-0.8229245634285449,5.102503897833851,5.021878796137643,11.537432214197763,1.1931399138254712,0.8029604483488926,0.7661489813089778,0.14696203349162662,-0.035059619767521234,0
2004-07-01,0.00977254792458328,0.009694295628795051,0.6121944709792659,-0.2815899014188772,4.804734165232142,4.97836550783666,-1.7149396306356257,0.5044465174381776,0.8012238407801231,0.7788796592683537,-2.0630314480486245,-0.012786335649130865,0
2004-08-01,0.009692538323903476,0.009685964474862275,0.8747623134744975,-0.6365294287476961,4.548928525221252,4.89332885840057,-5.216164477197616,-0.07400539790517759,0.8020856740988573,0.7880896394864539,-0.4514297742010176,0.08568776229699923,0
